Time,Pitch_Hz
0.044921,NA
0.054921,NA
0.064921,NA
0.074921,NA
0.084921,NA
0.094921,NA
0.104921,NA
0.114921,NA
0.124921,NA
0.134921,NA
0.144921,NA
0.154921,NA
0.164921,NA
0.174921,NA
0.184921,NA
0.194921,NA
0.204921,NA
0.214921,NA
0.224921,NA
0.234921,101.71
0.244921,101.46
0.254921,97.54
0.264921,93.70
0.274921,NA
0.284921,NA
0.294921,NA
0.304921,NA
0.314921,NA
0.324921,NA
0.334921,NA
0.344921,NA
0.354921,NA
0.364921,NA
0.374921,NA
0.384921,NA
0.394921,NA
0.404921,NA
0.414921,NA
0.424921,NA
0.434921,NA
0.444921,NA
0.454921,NA
0.464921,NA
0.474921,NA
0.484921,NA
0.494921,NA
0.504921,NA
0.514921,NA
0.524921,NA
0.534921,NA
0.544921,NA
0.554921,NA
0.564921,NA
0.574921,NA
0.584921,NA
0.594921,NA
0.604921,244.39
0.614921,240.87
0.624921,228.86
0.634921,211.65
0.644921,195.45
0.654921,185.71
0.664921,180.61
0.674921,173.47
0.684921,160.01
0.694921,150.59
0.704921,148.03
0.714921,NA
0.724921,NA
0.734921,NA
0.744921,NA
0.754921,NA
0.764921,208.42
0.774921,205.32
0.784921,190.11
0.794921,175.91
0.804921,167.38
0.814921,163.18
0.824921,160.94
0.834921,158.93
0.844921,157.32
0.854921,154.96
0.864921,155.71
0.874921,NA
0.884921,NA
0.894921,NA
0.904921,NA
0.914921,NA
0.924921,NA
0.934921,NA
0.944921,NA
0.954921,NA
0.964921,NA
0.974921,NA
0.984921,NA
0.994921,NA
1.004921,NA
1.014921,NA
1.024921,NA
1.034921,NA
1.044921,NA
1.054921,NA
1.064921,NA
1.074921,NA
1.084921,NA
1.094921,NA
1.104921,NA
1.114921,NA
1.124921,NA
1.134921,NA
1.144921,NA
1.154921,NA
1.164921,NA
1.174921,NA
1.184921,NA
1.194921,NA
1.204921,NA
1.214921,NA
1.224921,NA
1.234921,NA
1.244921,NA
1.254921,NA
1.264921,NA
1.274921,NA
1.284921,NA
1.294921,NA
1.304921,NA
1.314921,NA
1.324921,NA
1.334921,NA
1.344921,NA
1.354921,NA
1.364921,NA
1.374921,NA
1.384921,NA
1.394921,NA
1.404921,NA
1.414921,NA
1.424921,NA
1.434921,NA
1.444921,NA
1.454921,NA
1.464921,NA
1.474921,NA
1.484921,NA
1.494921,NA
1.504921,NA
1.514921,NA
1.524921,NA
1.534921,NA
1.544921,NA
1.554921,NA
1.564921,NA
1.574921,NA
1.584921,NA
1.594921,NA
1.604921,NA
1.614921,NA
1.624921,NA
1.634921,NA
1.644921,NA
1.654921,NA
1.664921,NA
1.674921,NA
1.684921,NA
1.694921,NA
1.704921,NA
1.714921,NA
1.724921,NA
1.734921,NA
1.744921,NA
1.754921,NA
1.764921,NA
