Time,Pitch_Hz
0.044229,NA
0.054229,NA
0.064229,NA
0.074229,NA
0.084229,NA
0.094229,NA
0.104229,NA
0.114229,NA
0.124229,NA
0.134229,NA
0.144229,NA
0.154229,NA
0.164229,NA
0.174229,NA
0.184229,NA
0.194229,NA
0.204229,NA
0.214229,NA
0.224229,NA
0.234229,NA
0.244229,NA
0.254229,NA
0.264229,NA
0.274229,NA
0.284229,NA
0.294229,NA
0.304229,NA
0.314229,NA
0.324229,NA
0.334229,NA
0.344229,NA
0.354229,NA
0.364229,NA
0.374229,NA
0.384229,NA
0.394229,NA
0.404229,NA
0.414229,NA
0.424229,NA
0.434229,NA
0.444229,NA
0.454229,NA
0.464229,NA
0.474229,NA
0.484229,NA
0.494229,NA
0.504229,NA
0.514229,NA
0.524229,NA
0.534229,NA
0.544229,NA
0.554229,NA
0.564229,NA
0.574229,NA
0.584229,NA
0.594229,NA
0.604229,NA
0.614229,NA
0.624229,NA
0.634229,NA
0.644229,NA
0.654229,NA
0.664229,NA
0.674229,NA
0.684229,NA
0.694229,NA
0.704229,NA
0.714229,NA
0.724229,NA
0.734229,NA
0.744229,NA
0.754229,NA
0.764229,NA
0.774229,NA
0.784229,NA
0.794229,NA
0.804229,NA
0.814229,NA
0.824229,147.09
0.834229,142.72
0.844229,140.65
0.854229,140.88
0.864229,142.14
0.874229,143.62
0.884229,144.10
0.894229,140.93
0.904229,135.69
0.914229,NA
0.924229,NA
0.934229,NA
0.944229,NA
0.954229,NA
0.964229,NA
0.974229,NA
0.984229,NA
0.994229,NA
1.004229,NA
1.014229,206.00
1.024229,201.47
1.034229,198.86
1.044229,199.92
1.054229,203.17
1.064229,207.46
1.074229,210.33
1.084229,214.14
1.094229,217.53
1.104229,220.18
1.114229,226.07
1.124229,233.25
1.134229,236.96
1.144229,254.82
1.154229,261.09
1.164229,262.75
1.174229,263.37
1.184229,NA
1.194229,NA
1.204229,NA
1.214229,NA
1.224229,NA
1.234229,NA
1.244229,NA
1.254229,NA
1.264229,NA
1.274229,NA
1.284229,NA
1.294229,NA
1.304229,NA
1.314229,NA
1.324229,NA
1.334229,NA
1.344229,NA
1.354229,NA
1.364229,NA
1.374229,NA
1.384229,NA
1.394229,86.04
1.404229,84.29
1.414229,78.49
1.424229,76.41
1.434229,78.24
1.444229,79.22
1.454229,77.27
1.464229,77.62
1.474229,NA
1.484229,NA
1.494229,NA
1.504229,NA
1.514229,NA
1.524229,NA
1.534229,NA
1.544229,NA
1.554229,NA
1.564229,NA
1.574229,NA
1.584229,NA
1.594229,NA
